Time	realtime	AlgorhithmStage	AutoDoserStatus	BaseProgramID	CoinOperator	CommandParameter	CurrentError	DelayedError	DoorLock	DoorRelay	DrumLight	EPS	EPS_Error	EPS_Plausible	EPS_PlausibleU8	ErrorCounter	Exception	FinalRpm	FinalRpm0	ForbiddenRpmH	ForbiddenRpmL	HalfLoad	HandledError	Heater	I1	IFull	Inertia	InertiaAccumulator	InertiaSamples	InitialParameter0	MotorSetPoint	Ionizer	IsSpinFinished	MaxAddTime	MaxRed	MaxRpm	Mode_ID	MotorDriverTemperature	MotorPower	MotorSpeed	MotorState	MotorView	NTC	NTC_Error	NWL	NrRed	NrRepeatSt1	NrStage3	NrStage4	NrStage5	NumAnticrease	Overflow	OverFlowDetection	Peak600	PlannedStage	PumpAir	PumpDrain	PumpRecirculation	RawInertia	RawUblHigh	RawUblHighCompensated	RawUblLow	RawUblLowCompensated	RpmB	RpmC	S11Reduction	SafetyRelay	SkipSkip	SkipSpin	SpinHandlerTimer	SpinProfile	SpinProfileB	SpinSkipFlag	SpinState	SpinTimer	St10Time2	St8Rpm1	St9Rpm1	StandBy	StatusBits	StepCounter	SterilTubeAlert	TargetTemperature	TargetWaterLevel	TemperatureID	TimeProgramSelectedTime	TimeToEnd	UIWakeUp	UblAB	UblC	UblEH	UblEL	UblEM	UblFH	UblFL	UblFM	UblH	UblHigh	UblL	UblLow	UblM	UBL_STABILITY_HIGH	UBL_STABILITY_LOW	UblTestValue	ValveAquaStop	ValveCold1	ValveCold2	ValveCold4	ValveHot	WashPhase	WashTimer	WasherLogicState	WaterLevel	eState	option5	MAT_version	PCU_version	MCU_version	Touch_version	DrumOffset_Hight	DrumOffset_Low	WashStep	X_RMS	Y_RMS	Z_RMS	Machine No.	Reserved1	Reserved2	Reserved3	Reserved4	Created By Gorenje Electronic R&D Department	
2023-07-03 14:27:24.80	0:25:21.116826	0	1	1	0	2	0	0	1	0	0	595	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	58	50	1	0	53.6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	65	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:25.81	0:25:22.133114	0	1	1	0	2	0	0	1	0	0	595	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	35	50	1	0	53.6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	65	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:26.81	0:25:23.132695	0	1	1	0	2	0	0	1	0	0	595	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	13	50	1	0	53.6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	65	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		224	0	1	0	
2023-07-03 14:27:27.80	0:25:24.115467	0	1	1	0	2	0	0	1	0	0	595	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	13	50	1	0	53.6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	65	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		224	0	1	0	
2023-07-03 14:27:28.83	0:25:25.145222	0	1	1	0	2	0	0	1	0	0	595	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	48	50	1	0	53.7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	65	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:29.81	0:25:26.130156	0	1	1	0	2	0	0	1	0	0	594	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	0	1	0	0	30	1200	0	44	74	48	1	0	53.7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	67	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		220	0	1	0	
2023-07-03 14:27:30.81	0:25:27.125394	0	1	1	0	2	0	0	1	0	0	592	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	0	1	0	0	30	1200	0	44	8	48	1	0	53.7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	72	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:31.82	0:25:28.138470	0	1	1	0	2	0	0	1	0	0	593	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	0	1	0	0	30	1200	0	44	8	25	1	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	70	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:32.82	0:25:29.143202	0	1	1	0	2	0	0	1	0	0	593	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	0	1	0	0	30	1200	0	44	8	0	0	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	70	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:33.83	0:25:30.143985	0	1	1	0	2	0	0	1	0	0	592	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	0	1	0	0	30	1200	0	44	9	0	0	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	72	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:34.81	0:25:31.126904	0	1	1	0	2	0	0	1	0	0	592	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	0	1	0	0	30	1200	0	44	9	0	0	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	72	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:35.81	0:25:32.125987	0	1	1	0	2	0	0	1	0	0	592	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	6	0	0	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	72	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:36.82	0:25:33.142189	0	1	1	0	2	0	0	1	0	0	593	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	68	15	2	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	70	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		220	0	1	0	
2023-07-03 14:27:37.82	0:25:34.142083	0	1	1	0	2	0	0	1	0	0	596	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	58	15	2	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	62	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:38.85	0:25:35.167293	0	1	1	0	2	0	0	1	0	0	596	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	58	30	2	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	62	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:39.83	0:25:36.147152	0	1	1	0	2	0	0	1	0	0	596	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	39	42	2	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	62	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:40.84	0:25:37.158243	0	1	1	0	2	0	0	1	0	0	596	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	15	42	2	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	62	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:41.83	0:25:38.151366	0	1	1	0	2	0	0	1	0	0	596	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	15	48	2	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	62	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:42.84	0:25:39.155278	0	1	1	0	2	0	0	1	0	0	594	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	43	50	2	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	67	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:43.84	0:25:40.158122	0	1	1	0	2	0	0	1	0	0	594	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	63	50	2	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	67	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:44.83	0:25:41.152842	0	1	1	0	2	0	0	1	0	0	593	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	41	50	2	0	53.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	70	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:45.83	0:25:42.150685	0	1	1	0	2	0	0	1	0	0	592	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	41	50	2	0	53.9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	72	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:46.84	0:25:43.161783	0	1	1	0	2	0	0	1	0	0	592	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	39	50	2	0	53.9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	72	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:47.84	0:25:44.158825	0	1	1	0	2	0	0	1	0	0	592	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	33	50	2	0	54.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	72	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		224	0	1	0	
2023-07-03 14:27:48.84	0:25:45.162001	0	1	1	0	2	0	0	1	0	0	591	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	33	50	2	0	54.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	75	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		224	0	1	0	
2023-07-03 14:27:49.85	0:25:46.172718	0	1	1	0	2	0	0	1	0	0	591	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	0	1	0	0	30	1200	0	44	53	49	2	0	54.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	75	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:50.85	0:25:47.164986	0	1	1	0	2	0	0	1	0	0	591	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	0	1	0	0	30	1200	0	44	7	25	2	0	54.1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	75	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:51.84	0:25:48.161832	0	1	1	0	2	0	0	1	0	0	594	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	0	1	0	0	30	1200	0	44	8	25	2	0	54.1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	67	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:52.85	0:25:49.167639	0	1	1	0	2	0	0	1	0	0	595	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	0	1	0	0	30	1200	0	44	8	0	0	0	54.2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	65	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:53.85	0:25:50.170515	0	1	1	0	2	0	0	1	0	0	594	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	0	1	0	0	30	1200	0	44	8	0	0	0	54.2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	67	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:54.85	0:25:51.165330	0	1	1	0	2	0	0	1	0	0	593	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	6	0	0	0	54.2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	70	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:55.87	0:25:52.192348	0	1	1	0	2	0	0	1	0	0	594	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	6	0	0	0	54.2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	67	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		226	0	1	0	
2023-07-03 14:27:56.86	0:25:53.175047	0	1	1	0	2	0	0	1	0	0	597	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	72	19	1	0	54.3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	60	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		220	0	1	0	
2023-07-03 14:27:57.86	0:25:54.180382	0	1	1	0	2	0	0	1	0	0	599	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	43	40	41	1	0	54.3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	55	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:58.85	0:25:55.171325	0	1	1	0	2	0	0	1	0	0	599	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	43	44	41	1	0	54.3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	55	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:27:59.87	0:25:56.191749	0	1	1	0	2	0	0	1	0	0	598	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	44	48	1	0	54.3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	57	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:28:00.87	0:25:57.183585	0	1	1	0	2	0	0	1	0	0	597	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	48	50	1	0	54.3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	60	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:28:01.87	0:25:58.193379	0	1	1	0	2	0	0	1	0	0	597	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	59	50	1	0	54.3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	85	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	60	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:28:02.87	0:25:59.188658	0	1	1	0	2	0	0	1	0	0	596	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	15	50	1	0	54.4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	84	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	62	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		224	0	1	0	
2023-07-03 14:28:03.87	0:26:00.191520	0	1	1	0	2	0	0	1	0	0	596	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	15	50	1	0	54.4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	84	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	62	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		224	0	1	0	
2023-07-03 14:28:04.87	0:26:01.190331	0	1	1	0	2	0	0	1	0	0	596	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	45	50	1	0	54.4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	84	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	62	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
2023-07-03 14:28:05.87	0:26:02.186200	0	1	1	0	2	0	0	1	0	0	596	0	0	0	0	0	1200	1200	1050	1050	3	0	1	2500	1	0	0	0	-27	50	1	0	0	30	1200	0	44	45	50	1	0	54.5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	65535	274	0	176	0	1000	800	0	0	0	0	0	6	0	0	0	0	150	500	600	0	0	0	5	62	0	6	0	84	0	0	0	800	662	1000	800	462	800	800	92	462	180	800	1	2	0	0	0	0	0	0	3	44	0	62	1	1	3.4.4	001.000.016	001.008.010	000.000.006	90	132	3	0	0	0		222	0	1	0	
